Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
W8 4EA,Yes,51.508498,-0.194429,525402,180386,TQ254803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4EB,Yes,51.508377,-0.194203,525418,180373,TQ254803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4ED,Yes,51.508138,-0.1944,525405,180346,TQ254803,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4EE,Yes,51.508872,-0.194227,525415,180428,TQ254804,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4EF,Yes,51.508872,-0.194227,525415,180428,TQ254804,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4EG,Yes,51.508872,-0.194227,525415,180428,TQ254804,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4EH,No,51.5033,-0.190902,525661,179814,TQ256798,"Campden","Kensington and Chelsea, unparished area",1990-07-01,2018-02-01,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4EJ,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2001-12-01,2006-02-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4EL,No,51.507725,-0.194488,525400,180300,TQ254802,"Campden","Kensington and Chelsea, unparished area",1981-06-01,1994-12-01,32,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002827
W8 4EN,No,51.507747,-0.195928,525300,180300,TQ253802,"Campden","Kensington and Chelsea, unparished area",1983-01-01,1995-01-01,32,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002827
W8 4EP,Yes,51.502545,-0.190822,525669,179730,TQ256797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4EQ,Yes,51.508872,-0.194227,525415,180428,TQ254804,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002827
W8 4ER,No,51.503187,-0.191786,525600,179800,TQ255797,"Campden","Kensington and Chelsea, unparished area",1981-06-01,1990-12-01,25,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4ES,No,51.503272,-0.190846,525665,179811,TQ256798,"Campden","Kensington and Chelsea, unparished area",1997-06-01,2005-08-01,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4ET,No,51.503187,-0.191786,525600,179800,TQ255797,"Campden","Kensington and Chelsea, unparished area",1990-02-01,1992-12-01,25,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4EW,No,51.505007,-0.193155,525500,180000,TQ254799,"Campden","Kensington and Chelsea, unparished area",1991-01-01,1997-06-01,32,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002824
W8 4EX,No,51.503187,-0.191786,525600,179800,TQ255797,"Campden","Kensington and Chelsea, unparished area",1993-01-01,1995-01-01,25,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4EY,Yes,51.503972,-0.190789,525667,179889,TQ256798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4EZ,Yes,51.504085,-0.191707,525603,179900,TQ256798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,29,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4FH,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2001-06-01,2003-05-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FJ,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2001-06-01,2001-09-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FL,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2000-12-01,2002-03-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FN,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2000-12-01,2005-09-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FP,No,51.504067,-0.191679,525605,179898,TQ256798,"Campden","Kensington and Chelsea, unparished area",2000-12-01,2001-05-01,29,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002826
W8 4FQ,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2002-11-01,2003-11-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FR,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2000-12-01,2003-02-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FS,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2000-06-01,2015-06-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FT,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2008-03-01,2009-02-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FU,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2000-12-01,2002-03-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FW,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2000-12-01,2003-11-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4FX,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1999-12-01,2001-11-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GA,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1997-06-01,1998-12-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4GB,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1999-12-01,2003-10-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GD,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1999-12-01,2006-02-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GE,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1999-12-01,2001-09-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GF,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1999-06-01,2006-04-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GG,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1999-06-01,2000-10-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4GH,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1999-06-01,2000-10-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4GJ,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1999-06-01,2001-09-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GL,Yes,51.498289,-0.198295,525162,179244,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2019-04-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GN,No,51.498289,-0.198295,525162,179244,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2017-07-01,2019-06-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GP,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2004-07-01,2006-02-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GQ,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1999-06-01,2001-10-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GR,No,51.505022,-0.192952,525514,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1998-12-01,2000-07-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4GS,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1998-12-01,2000-10-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4GT,Yes,51.498288,-0.198319,525160,179244,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1998-12-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GU,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1998-06-01,2003-08-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GW,No,51.505022,-0.192952,525514,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1999-06-01,2000-06-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4GX,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",1998-06-01,2006-02-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4GY,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1998-06-01,2000-10-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4GZ,No,51.505023,-0.193053,525507,180002,TQ255800,"Campden","Kensington and Chelsea, unparished area",1998-06-01,2000-10-01,32,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002824
W8 4HA,Yes,51.503954,-0.191928,525588,179885,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,29,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HB,No,51.50321,-0.193226,525500,179800,TQ254798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1981-12-01,24,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4HD,Yes,51.504549,-0.192034,525579,179951,TQ255799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HE,Yes,51.504549,-0.192034,525579,179951,TQ255799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HF,Yes,51.504549,-0.192034,525579,179951,TQ255799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HG,Yes,51.504549,-0.192034,525579,179951,TQ255799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HH,Yes,51.504965,-0.192148,525570,179997,TQ255799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4HJ,No,51.504108,-0.19319,525500,179900,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,29,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002824
W8 4HL,Yes,51.504543,-0.191617,525608,179951,TQ256799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HN,Yes,51.504812,-0.191001,525650,179982,TQ256799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HP,No,51.502711,-0.189456,525763,179751,TQ257797,"Campden","Kensington and Chelsea, unparished area",1999-06-01,2004-07-01,27,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HQ,Yes,51.504549,-0.192034,525579,179951,TQ255799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HR,No,51.502289,-0.191821,525600,179700,TQ256796,"Campden","Kensington and Chelsea, unparished area",1987-10-01,1992-12-01,24,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4HT,No,51.503867,-0.191557,525614,179876,TQ256798,"Campden","Kensington and Chelsea, unparished area",1991-01-01,2000-06-01,29,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HU,Yes,51.504997,-0.19425,525424,179997,TQ254799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HW,Yes,51.504886,-0.191017,525649,179990,TQ256799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4HX,Yes,51.504663,-0.195892,525311,179957,TQ253799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4HY,Yes,51.504808,-0.194848,525383,179975,TQ253799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4HZ,Yes,51.504466,-0.194833,525385,179937,TQ253799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4JD,Yes,51.503874,-0.194338,525421,179872,TQ254798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4JE,Yes,51.503143,-0.19404,525444,179791,TQ254797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4JF,Yes,51.502568,-0.193611,525475,179728,TQ254797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4JG,Yes,51.504276,-0.194754,525391,179916,TQ253799,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4JH,Yes,51.503963,-0.1937,525465,179883,TQ254798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,29,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4JJ,Yes,51.503384,-0.193353,525491,179819,TQ254798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4JL,Yes,51.503503,-0.192998,525515,179833,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4JN,Yes,51.503456,-0.192841,525526,179828,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4JP,Yes,51.503725,-0.192226,525568,179859,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,27,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4JQ,Yes,51.504105,-0.194156,525433,179898,TQ254798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4JR,No,51.50321,-0.193226,525500,179800,TQ254798,"Campden","Kensington and Chelsea, unparished area",1983-01-01,1984-12-01,24,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4JS,No,51.504131,-0.19463,525400,179900,TQ254799,"Campden","Kensington and Chelsea, unparished area",1985-04-01,1986-12-01,31,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002824
W8 4JT,No,51.504131,-0.19463,525400,179900,TQ254799,"Campden","Kensington and Chelsea, unparished area",1987-10-01,1990-12-01,31,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002824
W8 4JW,Yes,51.503553,-0.192737,525533,179839,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4JX,No,51.498445,-0.198586,525141,179261,TQ251792,"Abingdon","Kensington and Chelsea, unparished area",2001-06-01,2005-10-01,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002817
W8 4LA,Yes,51.502491,-0.191525,525620,179723,TQ256797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,23,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LB,Yes,51.5026,-0.191622,525613,179735,TQ256797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,23,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LD,Yes,51.502726,-0.191588,525615,179749,TQ256797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,24,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LE,No,51.502289,-0.191821,525600,179700,TQ256796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,24,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4LF,Yes,51.502972,-0.191837,525597,179776,TQ255797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,24,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LL,Yes,51.503498,-0.192119,525576,179834,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LP,No,51.50321,-0.193226,525500,179800,TQ254798,"Campden","Kensington and Chelsea, unparished area",1990-02-01,1990-12-01,24,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4LQ,No,51.502828,-0.191786,525601,179760,TQ256797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,2000-06-01,24,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LR,Yes,51.503424,-0.192444,525554,179825,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LS,Yes,51.503484,-0.19235,525560,179832,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LT,Yes,51.503212,-0.192808,525529,179801,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,24,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LU,Yes,51.503391,-0.192743,525533,179821,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LW,No,51.503372,-0.192067,525580,179820,TQ255798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,2003-08-01,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LX,Yes,51.502659,-0.19416,525437,179737,TQ254797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,23,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002825
W8 4LY,Yes,51.502197,-0.193467,525486,179687,TQ254796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4LZ,Yes,51.501509,-0.193038,525518,179611,TQ255796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NA,Yes,51.502972,-0.192414,525557,179775,TQ255797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,23,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NB,Yes,51.50252,-0.19285,525528,179724,TQ255797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NE,Yes,51.502614,-0.1925,525552,179735,TQ255797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NF,Yes,51.502614,-0.1925,525552,179735,TQ255797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NG,Yes,51.502993,-0.19201,525585,179778,TQ255797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,24,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NH,No,51.501412,-0.193297,525500,179600,TQ254795,"Campden","Kensington and Chelsea, unparished area",1983-07-01,1992-12-01,22,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002825
W8 4NJ,No,51.502564,-0.190427,525696,179733,TQ256797,"Campden","Kensington and Chelsea, unparished area",1988-03-01,2010-02-01,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NL,No,51.501434,-0.194737,525400,179600,TQ253795,"Campden","Kensington and Chelsea, unparished area",1992-08-01,1994-12-01,22,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002825
W8 4NN,No,51.501434,-0.194737,525400,179600,TQ253795,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1996-12-01,22,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002825
W8 4NP,Yes,51.501278,-0.193264,525503,179585,TQ255795,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002825
W8 4NQ,No,51.502311,-0.193261,525500,179700,TQ255796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,22,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4NR,Yes,51.501961,-0.193895,525457,179660,TQ254796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,21,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NS,No,51.501706,-0.193689,525472,179632,TQ254796,"Campden","Kensington and Chelsea, unparished area",2007-12-01,2008-01-01,21,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NT,Yes,51.502446,-0.194409,525420,179713,TQ254797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,23,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002825
W8 4NU,Yes,51.503439,-0.195181,525364,179822,TQ253798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,29,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4NW,Yes,51.501432,-0.193411,525492,179602,TQ254796,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,22,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002825
W8 4NX,Yes,51.503531,-0.194798,525390,179833,TQ253798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4NY,Yes,51.503551,-0.193774,525461,179837,TQ254798,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,27,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4NZ,No,51.503254,-0.196106,525300,179800,TQ252797,"Campden","Kensington and Chelsea, unparished area",1981-06-01,1995-07-01,31,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002825
W8 4PD,Yes,51.502386,-0.189988,525727,179714,TQ257797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PE,Yes,51.502412,-0.19038,525700,179716,TQ256797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PF,Yes,51.502378,-0.189455,525764,179714,TQ257797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PG,No,51.502267,-0.190381,525700,179700,TQ257797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1983-12-01,27,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4PH,No,51.502267,-0.190381,525700,179700,TQ257797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1985-12-01,27,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4PJ,No,51.502267,-0.190381,525700,179700,TQ257797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,1990-12-01,27,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4PL,Yes,51.502965,-0.190085,525719,179778,TQ257797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PN,No,51.502244,-0.188941,525800,179700,TQ258796,"Queen's Gate","Kensington and Chelsea, unparished area",1986-07-01,1995-07-01,27,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002889
W8 4PP,No,51.502564,-0.190427,525696,179733,TQ256797,"Campden","Kensington and Chelsea, unparished area",1990-02-01,2004-08-01,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PQ,No,51.502267,-0.190381,525700,179700,TQ257797,"Campden","Kensington and Chelsea, unparished area",1983-01-01,1986-12-01,27,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002826
W8 4PR,Yes,51.506525,-0.18893,525789,180176,TQ257801,"Campden","Kensington and Chelsea, unparished area",1990-02-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002824
W8 4PS,No,51.504553,-0.190536,525683,179954,TQ256799,"Campden","Kensington and Chelsea, unparished area",1990-07-01,1998-12-01,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
W8 4PT,Yes,51.502855,-0.188312,525842,179769,TQ258797,"Campden","Kensington and Chelsea, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002826
