Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
NW6 9PJ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-02-01,2015-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PL,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-02-01,2014-03-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PN,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-03-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PP,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-03-01,2012-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PQ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-08-01,2011-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PR,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-05-01,2013-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PS,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-06-01,2011-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PT,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-06-01,2011-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PU,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-07-01,2019-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PW,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-07-01,2011-07-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PX,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-07-01,2019-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PY,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-08-01,2012-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9PZ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-08-01,2019-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QA,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-09-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QD,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-10-01,2017-03-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QE,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-10-01,2011-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QF,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-01-01,2015-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QG,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2011-02-01,2019-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QH,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2011-03-01,2019-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QJ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-03-01,2011-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QL,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-03-01,2012-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QN,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2012-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QP,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2012-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QQ,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QR,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2011-09-01,2019-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QS,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2011-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QT,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2019-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QU,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2012-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QW,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-06-01,2012-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QX,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2011-07-01,2019-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QY,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-08-01,2012-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9QZ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-09-01,2012-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RA,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-10-01,2012-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RB,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-11-01,2013-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RD,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-11-01,2012-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RE,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-03-01,2014-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RF,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-02-01,2013-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RG,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-03-01,2013-03-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RH,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-05-01,2013-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RJ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2014-08-01,2015-07-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RL,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-07-01,2015-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RN,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-10-01,2014-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RP,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-10-01,2013-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RQ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-11-01,2015-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RR,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-12-01,2015-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RS,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-04-01,2014-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RT,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2013-05-01,2016-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RU,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-05-01,2014-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RX,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2013-09-01,2017-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9RZ,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2014-06-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SA,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2014-07-01,2015-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SB,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2014-07-01,2015-07-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SD,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2014-11-01,2015-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SE,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2014-11-01,2016-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SF,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2014-12-01,2016-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SG,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-05-01,2016-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SH,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-02-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SJ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-04-01,2017-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SL,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-04-01,2016-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SN,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-04-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SP,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-05-01,2016-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SQ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-07-01,2019-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SR,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-07-01,2016-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SS,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2015-09-01,2015-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9ST,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-09-01,2016-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SU,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-10-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SW,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-10-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SX,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-11-01,2016-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SY,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-08-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9SZ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-12-01,2019-07-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TA,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2016-02-01,2017-02-01,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TB,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2016-02-01,2016-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TD,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2016-05-01,2017-01-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TE,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2016-08-01,2019-02-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TF,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-07-01,2018-01-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TG,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2016-10-01,2019-05-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TH,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2016-11-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TJ,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-01-01,2017-08-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TN,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-04-01,2018-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TP,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-05-01,2018-10-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TQ,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-06-01,2018-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TS,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-06-01,2018-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TT,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-06-01,2018-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TU,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-07-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TX,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-08-01,2018-03-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TY,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-09-01,2018-04-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9TZ,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2017-10-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UA,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-01-01,2018-08-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UB,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-03-01,2018-10-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UD,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-04-01,2018-11-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UE,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-04-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UF,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-04-01,2019-04-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UG,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-07-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UH,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-06-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UJ,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-06-01,2019-01-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UN,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-08-01,2019-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UP,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-08-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UQ,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-10-01,2019-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UR,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-10-01,2019-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9US,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-11-01,2019-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UT,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-01-01,2019-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UU,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-12-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UW,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-02-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UX,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-03-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9UZ,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-06-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9WA,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-09-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9WB,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-09-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9WD,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-10-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9WE,Yes,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2019-10-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9WY,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2007-02-01,2008-03-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW6 9WZ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2007-07-01,2008-07-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 0FB,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2001-06-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 0XL,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2007-09-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 0XX,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2005-02-01,2013-04-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 0ZS,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2000-12-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 0ZU,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2000-12-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1AE,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2012-07-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1AF,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2015-09-01,2019-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1AJ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2005-10-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1AP,No,51.535966,-0.194644,525312,183440,TQ253834,"Kilburn","Brent, unparished area",2018-02-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1AY,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2006-04-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1DE,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2007-05-01,2015-06-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1DJ,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2009-11-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1DU,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-07-01,2015-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1EB,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2008-07-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1FN,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2009-05-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1FX,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-02-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1FY,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2009-09-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1GE,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2009-11-01,2018-12-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1GH,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2012-04-01,2013-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1GL,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-02-01,2014-03-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1GP,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-02-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1GR,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2013-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1GX,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-10-01,2012-11-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1GZ,Yes,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2010-12-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HA,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-12-01,2014-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HB,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2010-12-01,2013-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HD,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2011-01-01,2014-01-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HH,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2018-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HJ,No,51.535984,-0.194754,525304,183442,TQ253834,"Kilburn","Brent, unparished area",2013-12-01,2014-05-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
NW8 1HL,No,51.535964,-0.194669,525310,183440,TQ253834,"Kilburn","Brent, unparished area",2011-05-01,2016-03-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000550
